"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or_opposite","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping_violation","hydrant_violation","double_parking_violation"
"1447452355","KZL3177","NY","PAS","2023-06-08T00:00:00.000","20","SDN","HONDA","P","20110","11800","56530","20241202","0084","84","84","892873","0084","0000","0820A",,"K","F","1","BOERUM PLACE",,"0","408","F1",,"BBBBBBB","0700A","0700P","WH","0","2022","-","0",,,,,
"1447582093","JXE0197","PA","PAS","2023-06-07T00:00:00.000","19","SDN","MAZDA","P","9840","56690","19540","20250630","110","110","110","965264","0110","0000","0800P",,,"F","101-01","43 AVE",,"0","408","C4",,"BBBBBBB","ALL","ALL","GRY","0","2008","-","0",,,,,
"1447608409","LCC8773","NY","PAS","2023-06-27T00:00:00.000","40","SDN","ACURA","P","18890","10790","10890","20250529","110","110","110","960097","0110","0000","1212A",,"Q","F","50-22","96 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLUE","0","2023","-","0",,,,,
"1447608434","KYT2614","NY","PAS","2023-06-27T00:00:00.000","98","VAN","DODGE","P","48390","37190","43890","20230626","110","110","110","960097","0110","0000","0608A",,"Q","O","41-14","HAMPTON ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","2020","-","0",,,,,
"1447979667","KM67474","NY","PAS","2025-04-30T00:00:00.000","98","SUBN","BMW","P","43895","48600","53790","20230719","103","103","103","949643","0103","0000","0505P","0500P","Q","F","186-37","ELMIRA AVE",,"20230430","408","K6",,"BBBBBBB","ALL","ALL","WH","0","2014","-","0",,,,,
"1490926926","GDT9771","OH","PAS","2023-06-27T00:00:00.000","27",,"MITSU","A","0","0","0","20240606","113","113","642","51275","0642","0000","0540P","1740P","Q","F",,"JFKIA","T 8","0","408","I3",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1448700097","KZY2654","NY","PAS","2023-06-29T00:00:00.000","83","SUBN","NISSA","P","35150","21045","29650","20241218","0020","20","20","972559","0020","0000","0435A",,"NY","F","463","W 69 ST",,"0","408","J2",,"BBBBBBB","ALL","ALL","GR","0","0","-","0",,,,,
"1448700103","JCU7118","NY","PAS","2023-06-29T00:00:00.000","83","SDN","BMW","P","21045","35090","35130","20231021","0020","20","20","972685","0020","0000","0444A",,"NY","O","160","FREEDOM PL",,"0","408","J7",,"BBBBBBB","ALL","ALL","GY","0","2011","-","0",,,,,
"1448700139","KTG7527","NY","PAS","2023-07-07T00:00:00.000","74","SDN","ME/BE","P","35070","11710","44990","20240117","0020","20","20","972559","0020","0000","0416A",,,"F","240","W 65 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BK","0","2016","-","0",,,,,
"1448700140","KTG7527","NY","PAS","2023-07-07T00:00:00.000","51","SDN","ME/BE","P","35070","11710","44990","20240117","0020","20","20","972559","0020","0000","0416A",,"NY","F","240","W 65 ST",,"0","408","J2",,"BBBBBBB","ALL","ALL","BK","0","2016","-","0",,,,,
"1448700152","KTG7527","NY","PAS","2023-07-07T00:00:00.000","71","SDN","ME/BE","P","35070","11710","44990","20240117","0020","20","20","972559","0020","0000","0416A",,"NY","F","240","W 65 ST",,"0","408","E3",,"BBBBBBB","ALL","ALL","BK","0","2016","-","0",,,,,
"1448700644","KTG7527","NY","PAS","2023-06-30T00:00:00.000","51","SDN","ME/BE","P","35070","11710","44990","20240117","0020","20","20","970040","0020","0000","1012A","0503P","NY","F","240","W 65 ST",,"0","408","E3",,"BBBBBBB","ALL","ALL","GRAY","0","2016","-","0",,,,,
"1448701296","GNV3738","NY","PAS","2023-07-09T00:00:00.000","17","SUBN","NISSA","P","35430","14510","15710","20240222","0020","20","20","971103","0020","0000","0447P",,"NY","F","71","W 83 ST",,"0","408","C4",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1448701752","KFK1554","NY","PAS","2023-06-29T00:00:00.000","40","SUBN","BMW","P","35410","14510","15710","20240922","0020","20","20","963909","0020","0000","0313A",,"NY","O","27","W 82 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","GRAY","0","2015","-","0",,,,,
"1448701788","LMB3811","NY","PAS","2023-07-05T00:00:00.000","67","SUBN","SUBAR","P","35470","0","0","20250531","0020","20","20","963909","0020","0000","0430A",,"NY",,,"W 85 ST","CENTRAL PK WT","0","408","E2",,"BBBBBBB","ALL","ALL","GRAY","0","2023","-","0",,,,,
"1448701820","KMK5715","NY","PAS","2023-06-10T00:00:00.000","70",,"AUDI","P","35430","44990","29690","20230526","0020","20","20","963909","0020","0000","0200A",,"NY","F","317","WEST 83 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1448701831","KMK5715","NY","PAS","2023-06-10T00:00:00.000","40","SUBN","AUDI","P","35430","44990","29690","20230526","0020","20","20","963909","0020","0000","0200A",,"NY","F","317","WEST 83 ST",,"0","408","J3",,"BBBBBBB","ALL","ALL","GRAY","0","2021","-","0",,,,,
"1448702604","KTG7527","NY","PAS","2023-06-29T00:00:00.000","71","SDN","ME/BE","P","35010","16400","44990","20240117","0020","20","20","972559","0020","0000","1229A",,"NY","O","216","W 62 ST",,"0","408","F7",,"BBBBBBB","ALL","ALL","GY","0","2016","-","0",,,,,
"1448702616","KTG7527","NY","PAS","2023-06-29T00:00:00.000","51","SDN","ME/BE","P","35010","16400","44990","20240117","0020","20","20","972559","0020","0000","1229A",,"NY","O","216","W 62 ST",,"0","408","J6",,"BBBBBBB","ALL","ALL","GY","0","2016","-","0",,,,,
"1448702628","KXP6179","NY","PAS","2023-06-29T00:00:00.000","83","SUBN","ROVER","P","44990","34970","34990","20230419","0020","20","20","972559","0020","0000","1251A",,"NY","F","21","WEST END",,"0","408","E3",,"BBBBBBB","ALL","ALL","WH","0","2013","-","0",,,,,
"1448702630","KSC4944","NY","PAS","2023-06-29T00:00:00.000","83",,"NISSA","P","44990","34970","34990","20231117","0020","20","20","972685","0020","0000","0051A",,,"F","21","WEST END",,"0","408","J7",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1448945124","KBG7703","NY","PAS","2023-07-06T00:00:00.000","40","SUBN","LINCO","P","10610","34710","34730","20241221","0018","18","161","954718","0161","0000","0335P","0300P",,"F","710","7TH AVE",,"20230706","408","J2",,"BBBBBBB","ALL","ALL",,"0","0","-","1",,,,,
"1448950600","KUJ1916","NY","PAS","2023-07-02T00:00:00.000","14","SDN","HONDA","P","0","0","0","20240327","0014","14","161","942113","0161","0000","0138A",,,,,"N/S W 44 ST","E/O 8 AVE","0","408","C",,"BBBBBBB","ALL","ALL",,"0","2022","-","0",,,,,
"1448950650","KWG1432","NY","PAS","2023-07-02T00:00:00.000","14","SDN","HONDA","P","34650","10810","0","20240503","0014","14","161","973233","0161","0000","0135A",,,,,"W 44TH ST","8 AVENUE","0","408","C",,"BBBBBBB","ALL","ALL","WHT","0","2017","-","0",,,,,
"1448950661","MCL3588","PA","PAS","2023-07-05T00:00:00.000","14","SDN","HYUND","P","10610","34550","34570","20240321","0014","14","161","942113","0161","0000","0100A",,"NY","F","556","7TH AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","2023","-","0",,,,,
"1448950673","HEH5573","NY","PAS","2023-07-11T00:00:00.000","14","SUBN","SUBAR","P","34630","10810","10910","20240210","0014","14","161","942113","0161","0000","0830P",,"NY","F","323","W 43 ST",,"0","408","J2",,"BBBBBBB","ALL","ALL","GR","0","2016","-","0",,,,,
"1449158249","JEJ7529","NY","PAS","2023-06-28T00:00:00.000","98","SDN","VOLVO","P","50720","76950","26820","20250310","0043","43","43","961872","0043","0000","0703P",,"BX","F","1252","METCALF AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","2012","-","0",,,,,
"1449187511","HSF4703","NY","PAS","2023-07-03T00:00:00.000","40","VAN","HONDA","P","59020","74400","74450","20240914","0046","46","46","960493","0046","0000","1003P",,"BX","F","1531","POPHAM AVENUE",,"0","408","J6",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1449296087","KVX4562","NY","PAS","2023-07-02T00:00:00.000","98","SUBN","FORD","P","14890","23290","52390","20240601","107","107","107","960213","0107","0000","0526P",,"Q","F","150-56","71 AVE",,"0","408","K6",,"BBBBBBB","ALL","ALL","BLUE","0","2016","-","0",,,,,
"1449468135","KRK5817","NY","PAS","2023-07-11T00:00:00.000","14","SUBN","CHEVR","P","65120","15420","0","20230817","0043","43","808","963091","0808","0000","0813P",,"BX",,,"SOUNDVIEW AVE","BRONX RIVER AVE","0","408","K6",,"BBBBBBB","ALL","ALL",,"0","2002","-","0",,,,,
"1449592533","HFW5035","NY","PAS","2023-06-25T00:00:00.000","19","SUBN","LEXUS","P","87130","56230","81050","20240523","0075","75","81","975710","0081","0000","0654P",,"K","O","801","VAN SICLEN AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHT","0","2016","-","0",,,,,
"1449603063","JRN4713","NY","PAS","2023-06-05T00:00:00.000","98","SDN","SUBAR","P","56930","13430","55830","20240623","0075","75","75","934009","0075","0000","1130A",,"K","F","291","LOGAN STREET",,"0","408","C",,"BBBBBBB","ALL","ALL","GRAY","0","2011","-","0",,,,,
"1449603105","LAZ8462","NY","PAS","2023-06-10T00:00:00.000","98","SUBN","HONDA","P","46530","41450","73350","20250414","0075","75","75","934009","0075","0000","0248P",,"K","F","66","HALE AVENUE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","2007","-","0",,,,,
"1449603117","KLT7500","NY","PAS","2023-06-06T00:00:00.000","98","SDN","NISSA","P","41830","94630","30150","20230621","0075","75","75","934009","0075","0000","0221P",,"K","F","729","FOUNTAIN AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","2015","-","0",,,,,
"1449690440","LCU8320","NY","PAS","2023-07-08T00:00:00.000","46","SUBN","JEEP","P","63030","79980","0","20250622","0088","88","88","959559","0088","0000","1200A",,"K",,,"MYRTLE AVE","ST EDWARDS ST","0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","2016","-","0",,,,,
"1449690660","HKN2924","NY","PAS","2023-06-27T00:00:00.000","20","SDN",,"P","41630","31530","42730","20240731","0088","88","88","969435","0088","0000","0810A","0810A",,"F","29","FORT GREENE PL",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1449799863","JEC6736","NY","PAS","2023-06-10T00:00:00.000","98","SUBN","NISSA","P","25270","64190","9690","20241119","111","111","111","960569","0111","0000","0610A",,"Q","F","40-05","189 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2017","-","0",,,,,
"1449839538","KYC8683","NY","PAS","2023-07-04T00:00:00.000","98","SUBN","LEX","P","45130","62630","87525","20240922","0090","90","90","568218","0090","0000","0104A",,,"F","1028","GRAND ST",,"0","408","E2",,"BBBBBBB","1200","1200",,"0","0","-","0",,,,,
"1449896844","HWF3149","NY","PAS","2023-06-26T00:00:00.000","51","SUBN","ACURA","P","33490","21386","23532","20231228","0007","7","804","953488","0804","0000","0155P",,"NY","F","662","WATER ST",,"0","408","A1",,"BBBBBBB","ALL","ALL","W","0","2020","-","0",,,,,
"1450240811","KZA8735","NY","PAS","2023-06-13T00:00:00.000","17","SUBN","TOYOT","W","34220","26730","26760","20250209","0042","42","3","0","0003","0000","1129A",,"BX","F","1309","FULTON AVENUE",,"0","408","C3",,"YYYYYBB","0700A","0600P","BLUE","0","2016","-","0",,,,,
"1450767734","KEH3954","NY","PAS","2023-07-05T00:00:00.000","14","P-U","DODGE","A","97540","0","0","20240817","113","113","642","47887","0642","0000","0400P","0408P","NY","F",,"JFK","TERM 5 ARRIVALS","0","408","C",,"BBBBBBB","ALL","ALL","GY","0","2015","-","0",,,,,
"1450769299","HTS4244","NY","PAS","2023-07-06T00:00:00.000","20",,"CHEVR","A","0","40404","40404","20230725","113","113","0","43413","0000","0000","1255P",,"Q","F",,"TERM 5 DEPARTURES",,"0","408","C",,"BBBBBBB","ALL","ALL","WH","0","2012","-","0",,,,,
"1450770848","KGE4681","NY","PAS","2023-06-23T00:00:00.000","14","SUBN","HONDA","A","0","0","0","20241010","113","113","642","51286","0642","0000","0455P",,"Q",,,"JFKIA","TERM 1 ARRIVALS","0","408","D",,"BBBBBBB","ALL","ALL","BK","0","2017","-","0",,,,,
"1450783200","GEZ4838","NY","PAS","2023-07-01T00:00:00.000","46","SUBN","FORD","A","97540","0","0","20250407","113","113","602","949977","0602","0000","0625P",,"Q","F",,"JFK","TERM 1 DEPARTURE","0","408","C",,"BBBBBBB","ALL","ALL","GRN","0","2013","-","0",,,,,
"1451239695","JMM9736","NY","PAS","2023-06-15T00:00:00.000","19",,"KIA","P","28830","25130","42230","20231021","0070","70","139","956813","0139","0000","0145P",,"K","F","397","CONEY ISLAND AVE",,"0","408","E5",,"BBBBBBB","ALL","ALL",,"0","2020","-","0",,,,,
"1451239786","HNP6639","NY","PAS","2023-06-16T00:00:00.000","19","SDN","NISSA","P","28830","25130","42230","20241221","0070","70","139","956813","0139","0000","0915A",,"K","F","397","CONEY ISLAND AVE",,"0","408","C4",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1451239798","KWU8777","NY","PAS","2023-06-21T00:00:00.000","19","SDN","AUDI","P","28830","25130","42230","20240509","0070","70","139","956813","0139","0000","0117P",,"K","F","397","CONEY ISLAND AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL","BLU","0","2018","-","0",,,,,
"1451239816","KLJ6725","NY","PAS","2023-06-16T00:00:00.000","19","SDN","TOYOT","P","28830","25130","42230","20250320","0070","70","139","956813","0139","0000","0911A",,"K","F","397","CONEY ISLAND AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL",,"0","2021","-","0",,,,,
"1451239828","KWU8777","NY","PAS","2023-06-22T00:00:00.000","19","SDN","AUDI","P","28830","25130","42230","20240509","0070","70","139","956813","0139","0000","0851A",,"K","F","397","CONEY ISLAND AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL","BLU","0","2018","-","0",,,,,
"1451239830","KHH5985","NY","PAS","2023-06-16T00:00:00.000","17","SUBN","AUDI","P","28830","25130","42230","20241022","0070","70","139","956813","0139","0000","0908A",,"K","F","397","CONEY ISLAND AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL",,"0","2018","-","0",,,,,
"1451239841","KJC7332","NY","PAS","2023-06-21T00:00:00.000","19","SUBN","MAZDA","P","28830","25130","42230","20241220","0070","70","139","956813","0139","0000","0121P",,"K","F","397","CONEY ISLAND AVE",,"0","408","C4",,"BBBBBBB","ALL","ALL","GRY","0","2017","-","0",,,,,
"1451239853","JPD9625","NY","PAS","2023-06-22T00:00:00.000","17","SUBN","CHRYS","P","28830","25130","42230","20240116","0070","70","139","956813","0139","0000","0857A",,"K","F","397","CONEY ISLAND AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL","GREY","0","2020","-","0",,,,,
"1451884643","KNM9727","NY","PAS","2023-06-29T00:00:00.000","98","SUBN","ME/BE","P","0","0","0","20250314","0010","10","10","938756","0010","0000","0620A",,"NY","F",,"W/O 12 AVE","W 41 ST","0","408","K6",,"BBBBBBB","ALL","ALL","BR","0","2017","-","0",,,,,
"1451915196","JPT8732","VA","PAS","2023-07-03T00:00:00.000","67","SUBN","ME/BE","P","59990","16040","16190","0.00000000","112","112","112","956700","0112","0000","0000A",,,"F","116-65","QUEENS BLVD",,"0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","2023","-","0",,,,,
"1452053558","JYK0707","PA","PAS","2023-07-03T00:00:00.000","99","SDN","HONDA","N","29690","36670","36690","20240930","0030","30","982","600157","0982","0000","0711P",,"NY",,,"INS 679 RIVERSIDE DR",,"0","408","99",,"BBBBBBB","ALL","ALL","WH","0","2015","-","0",,,,,
"1452053560","MHX9773","TX","PAS","2023-07-03T00:00:00.000","99","SDN","AUDI","N","29690","36670","36690","0.00000000","0030","30","982","600157","0982","0000","0850P",,"NY",,,"INS 679 RIVERSIDE DR",,"0","408","99",,"BBBBBBB","ALL","ALL","GR","0","2005","-","0",,,,,
"1452053571","KWT1495","NY","PAS","2023-07-04T00:00:00.000","99","SUBN","MITSU","N","0","0","0","20240531","0030","30","982","600157","0982","0000","0507P",,"NY",,,"INS 679 RIVERSIDE DR","UPPER LEVEL","0","408","C3",,"BBBBBBB","ALL","ALL","RD","0","2020","-","0",,,,,
"1452055361","HYK2226","NY","PAS","2023-06-30T00:00:00.000","99","SDN","CHEVR","U","0","0","0","20240416","0030","30","982","600173","0982","0000","0307P",,"NY","F",,"RIVERSIDE STATE PARK","POLICE PARKING","0","408","C4",,"BBBBBBB","ALL","ALL","BL","0","2018","-","0",,,,,
"1452055415","LAB5855","NY","PAS","2023-07-05T00:00:00.000","99","SUBN","HONDA","N","29690","0","0","20250307","0030","30","982","600173","0982","0000","0942P",,"NY","F","679","RIVERSIDE DRIVE","TRAFFIC LEVEL","0","408","99",,"BBBBBBB","ALL","ALL","GY","0","2013","-","0",,,,,
"1452056225","LAT2931","NY","PAS","2023-07-11T00:00:00.000","99","SUBN","BMW","N","0","0","0","20250303","0030","30","0","600067","O98Z","0000","0505P",,"NY",,,"INS RIVERBANK STATE","679 RIVERSIDE DR","0","408","99",,"BBBBBBB","ALL","ALL","BLACK","0","2016","-","0",,,,,
"1452099674","KYF2818","NY","PAS","2023-07-05T00:00:00.000","46","VAN","FORD","9","9140","19740","20190","20240807","115","115","837","0","U837","0000","1112A",,"Q",,"104-63","39TH AVE",,"0","408","J2",,"BBBBBBB","ALL","ALL","RD","0","2005","-","0",,,,,
"1452170149","KJB1073","PA","PAS","2023-06-30T00:00:00.000","19","SDN","ACURA","P","53890","27096","27097","0.00000000","105","105","105","958215","0105","0000","0349A",,"Q","F","230-11","LINDEN BLVD",,"0","408","K6",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1452393928","KRK5534","NY","PAS","2023-06-22T00:00:00.000","98","SDN","HYUND","P","27090","21290","45890","20250713","106","106","106","962867","0106","0000","1034A",,"Q","F","120-50","227 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2021","-","0",,,,,
"1452393930","HAU2236","NY","PAS","2023-06-22T00:00:00.000","98","SUBN","HONDA","P","27090","21190","21290","20230910","106","106","106","967867","0106","0000","0114P",,"Q","F","119-12","227 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","GY","0","2019","-","0",,,,,
"1452670043","KRV3091","NY","PAS","2023-06-29T00:00:00.000","17","SUBN","HONDA","J","34390","10610","10810","20240117","0014","14","14","518916","0014","0000","0913A",,"NY","F","250","W 31ST ST",,"0","408","C4",,"BBBBBBB","ALL","ALL","BW","0","2005","-","0",,,,,
"1453993885","KRZ4416","NY","PAS","2023-06-19T00:00:00.000","98","SUBN","CHEVR","P","56370","26320","22120","20230619","121","121","121","966339","0121","0000","1233P",,,"F","403","WOOLLEY AVE",,"0","408","J6",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1453996400","LBU4253","NY","PAS","2023-07-04T00:00:00.000","20","SDN","TOYOT","P","0","40404","40404","20250507","121","121","121","964695","0121","0000","1048P",,,"F","173","REGIS AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","2018","-","0",,,,,
"1454007734","KWM5045","NY","PAS","2023-06-21T00:00:00.000","14","SDN","VOLVO","P","31700","49876","36295","20240713","121","121","121","964856","0121","0000","0922P",,"NY","F","124","HARBOR RD",,"0","408","D",,"BBBBBBB","ALL","ALL","BL","0","2008","-","0",,,,,
"1455055270","KUU7484","NY","PAS","2023-06-24T00:00:00.000","17","SUBN","JEEP","M","17870","25390","32670","20231024","0014","14","968","272767","O968","0000","0425P","0420P",,"F","49","EAST 44TH STREET",,"0","408","I3",,"BBBBBBB","ALL","ALL","BLK","0","2011","-","0",,,,,
"1455055281","KSU5489","NY","PAS","2023-07-01T00:00:00.000","17",,"SAAB","M","17870","25390","32670","20240909","0014","14","968","272767","O968","0000","0447P","0445P",,"F","49","E 44TH STREET",,"0","408","C4",,"BBBBBBB","ALL","ALL","GREY","0","2007","-","0",,,,,
"1455055293","L89MLK","NJ","PAS","2023-07-01T00:00:00.000","14","SDN","HONDA","M","0","40404","40404","0.00000000","0014","14","968","272767","0968","0000","0440P","0435P",,"F","335","MADISON",,"20230701","408","C4",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1455055426","LME9591","PA","PAS","2023-06-24T00:00:00.000","14",,"ME/BE","M","0","40404","40404","0.00000000","0014","14","968","272767","0968","0000","0947A","0945A",,"O","335","MADISON",,"20230624","408","C",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1455058658","KHF3711","NY","PAS","2023-06-09T00:00:00.000","40","SDN",,"M","37700","32690","13610","20250331","0034","34","968","274492","0968","0000","0440A",,"NY","F","543-41","W 211 ST",,"0","408","C",,"BBBBBBB","ALL","ALL","BROWN","0","2016","-","0",,,,,
"1455072096","LYE4956","PA","PAS","2023-06-02T00:00:00.000","14","SDN","HONDA","P","24890","17850","17870","20221002","0017","17","968","278791","0968","0000","0142A","0142A","NY","O","420","LEXINGTON AVE",,"20230602","408","F1",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1455186806","KLX8783","99","PAS","2023-06-29T00:00:00.000","14","SUB",,"M","0","40404","40404","20250516",,"0","968","271592","0968","0000","1234P",,,"O","1","PENN PLAZA",,"0","408","D",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1455204729","KBZ1076","NC","PAS","2023-06-01T00:00:00.000","14","SDN","NISSA","M","64790","28265","54102","20230610","103","103","996","124631","0996","0000","0754A",,,"O","9302","SUTPHIN BLVD",,"0","408","C4",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
